wavelength,relative_value
427.4414404059989,0.713538685469635
427.97702820054207,0.7152876708390524
428.51261599508524,0.717095548550626
429.04820378962836,0.7189494470865698
429.58379158417154,0.7208311875028532
430.1193793787147,0.7227224744744449
430.6549671732579,0.7246049798934455
431.190554967801,0.7264603354941118
431.7261427623442,0.7282726837205611
432.26173055688736,0.7300356541802601
432.7973183514305,0.7317450293086735
433.33290614597365,0.7333965194206384
433.8684939405168,0.7349857714500163
434.40408173506,0.7365083788153135
434.9396695296032,0.7379599090590879
435.4752573241463,0.7393398433671737
436.0108451186895,0.7406566726790715
436.5464329132326,0.7419201560085192
437.08202070777577,0.7431400589070254
437.61760850231894,0.7443256294923117
438.1531962968621,0.7454812458654199
438.6887840914053,0.746608624799631
439.2243718859484,0.7477094804674747
439.7599596804916,0.7487855499215111
